,noise_type,noise_level,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
0,Resize,1,49.49545252693089,29.41985287395874,0.9919432378516172,0.9795857608985493,0.9829478044302112,0.9795857608985493,0.988335039434035,0.9863721063105229,0.989335868107247,0.9872356299953716,0.9932982211431799,0.9901145376103662,4.908179511196225,4.831170051446371
1,Resize,1,48.0997906964033,29.362502543256905,0.9920519042648533,0.9824783980411491,0.9907093565675937,0.9824783980411491,0.98971997906325,0.9878727532392044,0.9901202330724221,0.988822588671108,0.9939591795799381,0.9903509249701876,4.892379350822741,4.8015947742817
2,Resize,1,49.085993176915125,29.37561823478678,0.991163505317901,0.9818117940567976,0.9830016325500831,0.9818117940567976,0.9880413474794011,0.9857096141344481,0.9873148146116498,0.9857263446976804,0.9978661934208339,0.9900887432541139,4.908367256114809,4.835393305209577
3,Resize,1,48.79018470879458,29.40519492832656,0.9921661633565316,0.965186604331636,0.9926440321951508,0.965186604331636,0.9901732535826734,0.9871802176656566,0.9908561731575679,0.988732479075545,0.9936493872614277,0.9889268538898409,4.903934519763964,4.807362854267879
4,Resize,1,48.159459482533116,29.389947456537474,0.9927292832531495,0.9826547617729436,0.9897171038614021,0.9826547617729436,0.9896505858892376,0.987181326469095,0.9905681934416783,0.9887279056482644,0.9938368335559958,0.9896012574847796,4.89721335436851,4.799508609980045
5,Resize,1,49.48171298492372,29.39867782653281,0.9918520511124277,0.9833463797095509,0.9853365531774003,0.9833463797095509,0.9876014068748944,0.9855117826031548,0.9886238843590527,0.986834774185584,0.9938702002162245,0.9900512641693773,4.903903923823661,4.8360592981273145
6,Resize,1,49.33518596249534,29.396056813153496,0.9918616338649597,0.9830237531492299,0.9850509036573831,0.9830237531492299,0.9884000870616602,0.9861932947196195,0.9886596704609123,0.987045335892086,0.9938450349426649,0.9894924533883667,4.904987530355858,4.830717749314043
7,Resize,1,48.08448709640166,29.415428528744066,0.9921226659366431,0.977746093905435,0.9841742075262381,0.977746093905435,0.9882937113608691,0.985757974095943,0.9897931719341219,0.987957191373558,0.9938312834700864,0.9897441289334062,4.873322488315336,4.790550642795378
8,Resize,1,48.68630422366042,29.384563923563086,0.9916347510446067,0.9817910153576919,0.9862030496908022,0.9817910153576919,0.988326237455673,0.9865776295655613,0.9880488431489376,0.9865173287790896,0.9933697650569572,0.9896094715897947,4.899502558160473,4.8180437261906315
9,Resize,1,48.29870608542478,29.512249859747207,0.991961082243205,0.9441441654998667,0.9898070184042586,0.9441441654998667,0.9902064578149639,0.9798929756201427,0.9915742790935455,0.9855199060650324,0.9937501025548824,0.9880183142779536,4.891386693353395,4.744826377423845
